fecha,tipo_ingreso,linea,ingreso
2013-09-11,Boletos,Línea 9,454230
2013-09-11,Boletos,Línea A,502230
2013-09-11,Boletos,Línea B,807930
2013-09-11,Boletos,Línea 12,0
2013-09-11,Recargas,Línea 1,860932
2013-09-11,Recargas,Línea 2,1182186
2013-09-11,Recargas,Línea 3,1037140
2013-09-11,Recargas,Línea 4,116819
2013-09-11,Recargas,Línea 5,240531.5
2013-09-11,Recargas,Línea 6,205416
2013-09-11,Recargas,Línea 7,477248
2013-09-11,Recargas,Línea 8,530156
2013-09-11,Recargas,Línea 9,460680
2013-09-11,Recargas,Línea A,258019
2013-09-11,Recargas,Línea B,537211
2013-09-11,Recargas,Línea 12,1053004.5
2013-09-11,Tarjetas,Línea 1,0
2013-09-11,Tarjetas,Línea 2,0
2013-09-11,Tarjetas,Línea 3,0
2013-09-11,Tarjetas,Línea 4,0
2013-09-11,Tarjetas,Línea 5,0
2013-09-11,Tarjetas,Línea 6,0
2013-09-11,Tarjetas,Línea 7,0
2013-09-11,Tarjetas,Línea 8,0
2013-09-11,Tarjetas,Línea 9,0
2013-09-11,Tarjetas,Línea A,0
2013-09-11,Tarjetas,Línea B,0
2013-09-11,Tarjetas,Línea 12,39500
2013-09-12,Boletos,Línea 1,1181985
2013-09-12,Boletos,Línea 2,1148409
2013-09-12,Boletos,Línea 3,1034442
2013-09-12,Boletos,Línea 4,176055
2013-09-12,Boletos,Línea 5,385725
2013-09-12,Boletos,Línea 6,262755
2013-09-12,Boletos,Línea 7,414105
2013-09-12,Boletos,Línea 8,608370
2013-09-12,Boletos,Línea 9,457455
2013-09-12,Boletos,Línea A,464790
2013-09-12,Boletos,Línea B,795885
2013-09-12,Boletos,Línea 12,0
2013-09-12,Recargas,Línea 1,890393
2013-09-12,Recargas,Línea 2,1181308
2013-09-12,Recargas,Línea 3,1010723.5
2013-09-12,Recargas,Línea 4,117857
2013-09-12,Recargas,Línea 5,227958
2013-09-12,Recargas,Línea 6,202398
2013-09-12,Recargas,Línea 7,512072
2013-09-12,Recargas,Línea 8,537655.3
2013-09-12,Recargas,Línea 9,439599.5
2013-09-12,Recargas,Línea A,276528
2013-09-12,Recargas,Línea B,512670.5
2013-09-12,Recargas,Línea 12,1044040
2013-09-12,Tarjetas,Línea 1,0
2013-09-12,Tarjetas,Línea 2,0
2013-09-12,Tarjetas,Línea 3,0
2013-09-12,Tarjetas,Línea 4,0
2013-09-12,Tarjetas,Línea 5,0
2013-09-12,Tarjetas,Línea 6,0
2013-09-12,Tarjetas,Línea 7,0
2013-09-12,Tarjetas,Línea 8,0
2013-09-12,Tarjetas,Línea 9,0
2013-09-12,Tarjetas,Línea A,0
2013-09-12,Tarjetas,Línea B,0
2013-09-12,Tarjetas,Línea 12,39060
2013-09-13,Boletos,Línea 1,1272300
2013-09-13,Boletos,Línea 2,1131810
2013-09-13,Boletos,Línea 3,1113774
2013-09-13,Boletos,Línea 4,194025
2013-09-13,Boletos,Línea 5,431220
2013-09-13,Boletos,Línea 6,279825
2013-09-13,Boletos,Línea 7,449730
2013-09-13,Boletos,Línea 8,627993
2013-09-13,Boletos,Línea 9,482565
2013-09-13,Boletos,Línea A,493125
2013-09-13,Boletos,Línea B,864495
2013-09-13,Boletos,Línea 12,0
2013-09-13,Recargas,Línea 1,1041549.1
2013-09-13,Recargas,Línea 2,1269673
2013-09-13,Recargas,Línea 3,1171105.5
2013-09-13,Recargas,Línea 4,153597
2013-09-13,Recargas,Línea 5,287917
2013-09-13,Recargas,Línea 6,256936.6
2013-09-13,Recargas,Línea 7,653286
2013-09-13,Recargas,Línea 8,590153
2013-09-13,Recargas,Línea 9,565063
2013-09-13,Recargas,Línea A,322314
2013-09-13,Recargas,Línea B,606805.5
2013-09-13,Recargas,Línea 12,1242271.5
2013-09-13,Tarjetas,Línea 1,0
2013-09-13,Tarjetas,Línea 2,0
2013-09-13,Tarjetas,Línea 3,0
2013-09-13,Tarjetas,Línea 4,0
2013-09-13,Tarjetas,Línea 5,0
2013-09-13,Tarjetas,Línea 6,0
2013-09-13,Tarjetas,Línea 7,0
2013-09-13,Tarjetas,Línea 8,0
2013-09-13,Tarjetas,Línea 9,0
2013-09-13,Tarjetas,Línea A,0
2013-09-13,Tarjetas,Línea B,0
2013-09-13,Tarjetas,Línea 12,45150
2013-09-14,Boletos,Línea 1,1264155
2013-09-14,Boletos,Línea 2,1096935
2013-09-14,Boletos,Línea 3,909384
2013-09-14,Boletos,Línea 4,159255
2013-09-14,Boletos,Línea 5,379080
2013-09-14,Boletos,Línea 6,187740
2013-09-14,Boletos,Línea 7,364170
2013-09-14,Boletos,Línea 8,557757
2013-09-14,Boletos,Línea 9,405450
2013-09-14,Boletos,Línea A,430035
2013-09-14,Boletos,Línea B,816000
2013-09-14,Boletos,Línea 12,0
2013-09-14,Recargas,Línea 1,857823
2013-09-14,Recargas,Línea 2,1021966
2013-09-14,Recargas,Línea 3,880444
2013-09-14,Recargas,Línea 4,117352
2013-09-14,Recargas,Línea 5,239762.5
2013-09-14,Recargas,Línea 6,165971
2013-09-14,Recargas,Línea 7,424839
2013-09-14,Recargas,Línea 8,543816.7
2013-09-14,Recargas,Línea 9,401179
2013-09-14,Recargas,Línea A,267230
2013-09-14,Recargas,Línea B,552695
2013-09-14,Recargas,Línea 12,898231
2013-09-14,Tarjetas,Línea 1,0
2013-09-14,Tarjetas,Línea 2,0
2013-09-14,Tarjetas,Línea 3,0
2013-09-14,Tarjetas,Línea 4,0
2013-09-14,Tarjetas,Línea 5,0
2013-09-14,Tarjetas,Línea 6,0
2013-09-14,Tarjetas,Línea 7,0
2013-09-14,Tarjetas,Línea 8,0
2013-09-14,Tarjetas,Línea 9,0
2013-09-14,Tarjetas,Línea A,0
2013-09-14,Tarjetas,Línea B,0
2013-09-14,Tarjetas,Línea 12,37650
2013-09-15,Boletos,Línea 1,733005
2013-09-15,Boletos,Línea 2,622185
2013-09-15,Boletos,Línea 3,513762
2013-09-15,Boletos,Línea 4,89535
2013-09-15,Boletos,Línea 5,225720
2013-09-15,Boletos,Línea 6,101340
2013-09-15,Boletos,Línea 7,186210
2013-09-15,Boletos,Línea 8,345345
2013-09-15,Boletos,Línea 9,217560
2013-09-15,Boletos,Línea A,258840
2013-09-15,Boletos,Línea B,479910
2013-09-15,Boletos,Línea 12,0
2013-09-15,Recargas,Línea 1,419870
2013-09-15,Recargas,Línea 2,472623
2013-09-15,Recargas,Línea 3,417210.5
2013-09-15,Recargas,Línea 4,46482
2013-09-15,Recargas,Línea 5,120064
2013-09-15,Recargas,Línea 6,61929
2013-09-15,Recargas,Línea 7,177505
2013-09-15,Recargas,Línea 8,244908
2013-09-15,Recargas,Línea 9,178293.5
2013-09-15,Recargas,Línea A,125259
2013-09-15,Recargas,Línea B,279385
2013-09-15,Recargas,Línea 12,445415.5
2013-09-15,Tarjetas,Línea 1,0
2013-09-15,Tarjetas,Línea 2,0
2013-09-15,Tarjetas,Línea 3,0
2013-09-15,Tarjetas,Línea 4,0
2013-09-15,Tarjetas,Línea 5,0
2013-09-15,Tarjetas,Línea 6,0
2013-09-15,Tarjetas,Línea 7,0
2013-09-15,Tarjetas,Línea 8,0
2013-09-15,Tarjetas,Línea 9,0
2013-09-15,Tarjetas,Línea A,0
2013-09-15,Tarjetas,Línea B,0
2013-09-15,Tarjetas,Línea 12,23060
2013-09-16,Boletos,Línea 1,677220
2013-09-16,Boletos,Línea 2,586710
2013-09-16,Boletos,Línea 3,456150
2013-09-16,Boletos,Línea 4,63570
2013-09-16,Boletos,Línea 5,210255
2013-09-16,Boletos,Línea 6,85560
2013-09-16,Boletos,Línea 7,176235
2013-09-16,Boletos,Línea 8,284190
2013-09-16,Boletos,Línea 9,191415
2013-09-16,Boletos,Línea A,231210
2013-09-16,Boletos,Línea B,428460
2013-09-16,Boletos,Línea 12,0
2013-09-16,Recargas,Línea 1,408407
2013-09-16,Recargas,Línea 2,452258
2013-09-16,Recargas,Línea 3,403769
2013-09-16,Recargas,Línea 4,40797
2013-09-16,Recargas,Línea 5,125092
2013-09-16,Recargas,Línea 6,61111
2013-09-16,Recargas,Línea 7,176340
2013-09-16,Recargas,Línea 8,224854.3
2013-09-16,Recargas,Línea 9,175580
2013-09-16,Recargas,Línea A,127886.3
2013-09-16,Recargas,Línea B,286550
2013-09-16,Recargas,Línea 12,420748
2013-09-16,Tarjetas,Línea 1,0
2013-09-16,Tarjetas,Línea 2,0
2013-09-16,Tarjetas,Línea 3,0
2013-09-16,Tarjetas,Línea 4,0
2013-09-16,Tarjetas,Línea 5,0
2013-09-16,Tarjetas,Línea 6,0
2013-09-16,Tarjetas,Línea 7,0
2013-09-16,Tarjetas,Línea 8,0
2013-09-16,Tarjetas,Línea 9,0
2013-09-16,Tarjetas,Línea A,0
2013-09-16,Tarjetas,Línea B,0
2013-09-16,Tarjetas,Línea 12,21710
2013-09-17,Boletos,Línea 1,1361145
2013-09-17,Boletos,Línea 2,1239975
2013-09-17,Boletos,Línea 3,1186089
2013-09-17,Boletos,Línea 4,197250
2013-09-17,Boletos,Línea 5,474675
2013-09-17,Boletos,Línea 6,314385
2013-09-17,Boletos,Línea 7,484245
2013-09-17,Boletos,Línea 8,689595
2013-09-17,Boletos,Línea 9,532455
2013-09-17,Boletos,Línea A,577590
2013-09-17,Boletos,Línea B,930000
2013-09-17,Boletos,Línea 12,0
2013-09-17,Recargas,Línea 1,1262799.5
2013-09-17,Recargas,Línea 2,1696626
2013-09-17,Recargas,Línea 3,1521252.5
2013-09-17,Recargas,Línea 4,198514.5
2013-09-17,Recargas,Línea 5,415318
2013-09-17,Recargas,Línea 6,354667
2013-09-17,Recargas,Línea 7,797744
2013-09-17,Recargas,Línea 8,794464
2013-09-17,Recargas,Línea 9,659163
2013-09-17,Recargas,Línea A,470608.9
2013-09-17,Recargas,Línea B,850660.5
2013-09-17,Recargas,Línea 12,1550497.5
2013-09-17,Tarjetas,Línea 1,0
2013-09-17,Tarjetas,Línea 2,0
2013-09-17,Tarjetas,Línea 3,0
2013-09-17,Tarjetas,Línea 4,0
2013-09-17,Tarjetas,Línea 5,0
2013-09-17,Tarjetas,Línea 6,0
2013-09-17,Tarjetas,Línea 7,0
2013-09-17,Tarjetas,Línea 8,0
2013-09-17,Tarjetas,Línea 9,0
2013-09-17,Tarjetas,Línea A,0
2013-09-17,Tarjetas,Línea B,0
2013-09-17,Tarjetas,Línea 12,50190
2013-09-18,Boletos,Línea 1,1174695
2013-09-18,Boletos,Línea 2,1112460
2013-09-18,Boletos,Línea 3,1035462
2013-09-18,Boletos,Línea 4,167865
2013-09-18,Boletos,Línea 5,393540
2013-09-18,Boletos,Línea 6,258255
2013-09-18,Boletos,Línea 7,411165
2013-09-18,Boletos,Línea 8,614850
2013-09-18,Boletos,Línea 9,442860
2013-09-18,Boletos,Línea A,489555
2013-09-18,Boletos,Línea B,813315
2013-09-18,Boletos,Línea 12,0
2013-09-18,Recargas,Línea 1,1015272
2013-09-18,Recargas,Línea 2,1303583
2013-09-18,Recargas,Línea 3,1171961
2013-09-18,Recargas,Línea 4,129576
2013-09-18,Recargas,Línea 5,282273.5
2013-09-18,Recargas,Línea 6,255939
2013-09-18,Recargas,Línea 7,616876
2013-09-18,Recargas,Línea 8,578424.3
2013-09-18,Recargas,Línea 9,505985.5
2013-09-18,Recargas,Línea A,333895
2013-09-18,Recargas,Línea B,592664.5
2013-09-18,Recargas,Línea 12,1145370.5
2013-09-18,Tarjetas,Línea 1,0
2013-09-18,Tarjetas,Línea 2,0
2013-09-18,Tarjetas,Línea 3,0
2013-09-18,Tarjetas,Línea 4,0
2013-09-18,Tarjetas,Línea 5,0
2013-09-18,Tarjetas,Línea 6,0
2013-09-18,Tarjetas,Línea 7,0
2013-09-18,Tarjetas,Línea 8,0
2013-09-18,Tarjetas,Línea 9,0
2013-09-18,Tarjetas,Línea A,0
2013-09-18,Tarjetas,Línea B,0
2013-09-18,Tarjetas,Línea 12,42260
2013-09-19,Boletos,Línea 1,1144665
2013-09-19,Boletos,Línea 2,1088145
2013-09-19,Boletos,Línea 3,994512
2013-09-19,Boletos,Línea 4,163725
2013-09-19,Boletos,Línea 5,370665
2013-09-19,Boletos,Línea 6,240630
2013-09-19,Boletos,Línea 7,395355
2013-09-19,Boletos,Línea 8,594030
2013-09-19,Boletos,Línea 9,442500
2013-09-19,Boletos,Línea A,450195
2013-09-19,Boletos,Línea B,770550
2013-09-19,Boletos,Línea 12,0
2013-09-19,Recargas,Línea 1,862787.1
2013-09-19,Recargas,Línea 2,1137431
2013-09-19,Recargas,Línea 3,989172.5
2013-09-19,Recargas,Línea 4,114777
2013-09-19,Recargas,Línea 5,237334
2013-09-19,Recargas,Línea 6,201199
2013-09-19,Recargas,Línea 7,499179.5
2013-09-19,Recargas,Línea 8,504718.5
2013-09-19,Recargas,Línea 9,435264
2013-09-19,Recargas,Línea A,277596
2013-09-19,Recargas,Línea B,499057.5
2013-09-19,Recargas,Línea 12,1029956
2013-09-19,Tarjetas,Línea 1,0
2013-09-19,Tarjetas,Línea 2,0
2013-09-19,Tarjetas,Línea 3,0
2013-09-19,Tarjetas,Línea 4,0
2013-09-19,Tarjetas,Línea 5,0
2013-09-19,Tarjetas,Línea 6,0
2013-09-19,Tarjetas,Línea 7,0
2013-09-19,Tarjetas,Línea 8,0
2013-09-19,Tarjetas,Línea 9,0
2013-09-19,Tarjetas,Línea A,0
2013-09-19,Tarjetas,Línea B,0
2013-09-19,Tarjetas,Línea 12,41300
2013-09-20,Boletos,Línea 1,1195065
2013-09-20,Boletos,Línea 2,1141155
2013-09-20,Boletos,Línea 3,1017885
2013-09-20,Boletos,Línea 4,169020
2013-09-20,Boletos,Línea 5,395430
2013-09-20,Boletos,Línea 6,258270
2013-09-20,Boletos,Línea 7,415695
2013-09-20,Boletos,Línea 8,614355
2013-09-20,Boletos,Línea 9,463995
2013-09-20,Boletos,Línea A,467655
2013-09-20,Boletos,Línea B,810060
2013-09-20,Boletos,Línea 12,0
2013-09-20,Recargas,Línea 1,877577.9
2013-09-20,Recargas,Línea 2,1167193.1
2013-09-20,Recargas,Línea 3,962156
2013-09-20,Recargas,Línea 4,117718
2013-09-20,Recargas,Línea 5,225228.5
2013-09-20,Recargas,Línea 6,202874.2
2013-09-20,Recargas,Línea 7,505861.8
2013-09-20,Recargas,Línea 8,512097
2013-09-20,Recargas,Línea 9,437602
2013-09-20,Recargas,Línea A,270037
2013-09-20,Recargas,Línea B,499706
2013-09-20,Recargas,Línea 12,1044201
2013-09-20,Tarjetas,Línea 1,0
2013-09-20,Tarjetas,Línea 2,0
2013-09-20,Tarjetas,Línea 3,0
2013-09-20,Tarjetas,Línea 4,0
2013-09-20,Tarjetas,Línea 5,0
2013-09-20,Tarjetas,Línea 6,0
2013-09-20,Tarjetas,Línea 7,0
2013-09-20,Tarjetas,Línea 8,0
2013-09-20,Tarjetas,Línea 9,0
2013-09-20,Tarjetas,Línea A,0
2013-09-20,Tarjetas,Línea B,0
2013-09-20,Tarjetas,Línea 12,40730
2013-09-21,Boletos,Línea 1,1231080
2013-09-21,Boletos,Línea 2,1130328
2013-09-21,Boletos,Línea 3,931194
2013-09-21,Boletos,Línea 4,151875
2013-09-21,Boletos,Línea 5,357945
2013-09-21,Boletos,Línea 6,194205
2013-09-21,Boletos,Línea 7,363435
2013-09-21,Boletos,Línea 8,583740
2013-09-21,Boletos,Línea 9,423165
2013-09-21,Boletos,Línea A,439185
2013-09-21,Boletos,Línea B,823665
2013-09-21,Boletos,Línea 12,0
2013-09-21,Recargas,Línea 1,736573
2013-09-21,Recargas,Línea 2,991712.5
2013-09-21,Recargas,Línea 3,770446.6
2013-09-21,Recargas,Línea 4,100885
2013-09-21,Recargas,Línea 5,201949
2013-09-21,Recargas,Línea 6,148887
2013-09-21,Recargas,Línea 7,376710
2013-09-21,Recargas,Línea 8,466014.3
2013-09-21,Recargas,Línea 9,365739
2013-09-21,Recargas,Línea A,230966
2013-09-21,Recargas,Línea B,480549
2013-09-21,Recargas,Línea 12,846235.5
2013-09-21,Tarjetas,Línea 1,0
2013-09-21,Tarjetas,Línea 2,0
2013-09-21,Tarjetas,Línea 3,0
2013-09-21,Tarjetas,Línea 4,0
2013-09-21,Tarjetas,Línea 5,0
2013-09-21,Tarjetas,Línea 6,0
2013-09-21,Tarjetas,Línea 7,0
2013-09-21,Tarjetas,Línea 8,0
2013-09-21,Tarjetas,Línea 9,0
2013-09-21,Tarjetas,Línea A,0
2013-09-21,Tarjetas,Línea B,0
2013-09-21,Tarjetas,Línea 12,39360
2013-09-22,Boletos,Línea 1,883629
2013-09-22,Boletos,Línea 2,762492
2013-09-22,Boletos,Línea 3,620778
2013-09-22,Boletos,Línea 4,97005
2013-09-22,Boletos,Línea 5,245115
2013-09-22,Boletos,Línea 6,123525
2013-09-22,Boletos,Línea 7,225765
2013-09-22,Boletos,Línea 8,390195
2013-09-22,Boletos,Línea 9,254580
2013-09-22,Boletos,Línea A,299535
2013-09-22,Boletos,Línea B,575175
2013-09-22,Boletos,Línea 12,0
2013-09-22,Recargas,Línea 1,448881
2013-09-22,Recargas,Línea 2,562285.5
2013-09-22,Recargas,Línea 3,467978
2013-09-22,Recargas,Línea 4,52992
2013-09-22,Recargas,Línea 5,127320
2013-09-22,Recargas,Línea 6,76764.3
2013-09-22,Recargas,Línea 7,190001
2013-09-22,Recargas,Línea 8,282790
2013-09-22,Recargas,Línea 9,211350
2013-09-22,Recargas,Línea A,145356.9
2013-09-22,Recargas,Línea B,330420
2013-09-22,Recargas,Línea 12,509444
2013-09-22,Tarjetas,Línea 1,0
2013-09-22,Tarjetas,Línea 2,0
2013-09-22,Tarjetas,Línea 3,0
2013-09-22,Tarjetas,Línea 4,0
2013-09-22,Tarjetas,Línea 5,0
2013-09-22,Tarjetas,Línea 6,0
2013-09-22,Tarjetas,Línea 7,0
2013-09-22,Tarjetas,Línea 8,0
2013-09-22,Tarjetas,Línea 9,0
2013-09-22,Tarjetas,Línea A,0
2013-09-22,Tarjetas,Línea B,0
2013-09-22,Tarjetas,Línea 12,25770
2013-09-23,Boletos,Línea 1,1297776
2013-09-23,Boletos,Línea 2,1201143
2013-09-23,Boletos,Línea 3,1132725
2013-09-23,Boletos,Línea 4,192885
2013-09-23,Boletos,Línea 5,453975
2013-09-23,Boletos,Línea 6,298230
2013-09-23,Boletos,Línea 7,477165
2013-09-23,Boletos,Línea 8,676140
2013-09-23,Boletos,Línea 9,504840
2013-09-23,Boletos,Línea A,539745
2013-09-23,Boletos,Línea B,927180
2013-09-23,Boletos,Línea 12,0
2013-09-23,Recargas,Línea 1,1055589.8
2013-09-23,Recargas,Línea 2,1503371.5
2013-09-23,Recargas,Línea 3,1301012.5
2013-09-23,Recargas,Línea 4,164559.3
2013-09-23,Recargas,Línea 5,350818
2013-09-23,Recargas,Línea 6,313466.5
2013-09-23,Recargas,Línea 7,665654
2013-09-23,Recargas,Línea 8,683522
2013-09-23,Recargas,Línea 9,583964.5
2013-09-23,Recargas,Línea A,409171.3
2013-09-23,Recargas,Línea B,739803
2013-09-23,Recargas,Línea 12,1397858
2013-09-23,Tarjetas,Línea 1,0
2013-09-23,Tarjetas,Línea 2,0
2013-09-23,Tarjetas,Línea 3,0
2013-09-23,Tarjetas,Línea 4,0
2013-09-23,Tarjetas,Línea 5,0
2013-09-23,Tarjetas,Línea 6,0
2013-09-23,Tarjetas,Línea 7,0
2013-09-23,Tarjetas,Línea 8,0
2013-09-23,Tarjetas,Línea 9,0
2013-09-23,Tarjetas,Línea A,0
2013-09-23,Tarjetas,Línea B,0
2013-09-23,Tarjetas,Línea 12,48370
2013-09-24,Boletos,Línea 1,1179255
2013-09-24,Boletos,Línea 2,1122987
2013-09-24,Boletos,Línea 3,1021287
2013-09-24,Boletos,Línea 4,188385
2013-09-24,Boletos,Línea 5,393660
2013-09-24,Boletos,Línea 6,258180
2013-09-24,Boletos,Línea 7,430770
2013-09-24,Boletos,Línea 8,602640
2013-09-24,Boletos,Línea 9,447510
2013-09-24,Boletos,Línea A,474300
2013-09-24,Boletos,Línea B,779265
2013-09-24,Boletos,Línea 12,0
2013-09-24,Recargas,Línea 1,838438
2013-09-24,Recargas,Línea 2,1183351.5
2013-09-24,Recargas,Línea 3,1054876
2013-09-24,Recargas,Línea 4,124215
2013-09-24,Recargas,Línea 5,244267
2013-09-24,Recargas,Línea 6,210838
2013-09-24,Recargas,Línea 7,537228.3
2013-09-24,Recargas,Línea 8,520281.9
2013-09-24,Recargas,Línea 9,474379
2013-09-24,Recargas,Línea A,293437
2013-09-24,Recargas,Línea B,547652
2013-09-24,Recargas,Línea 12,1078872.5
2013-09-24,Tarjetas,Línea 1,0
2013-09-24,Tarjetas,Línea 2,0
2013-09-24,Tarjetas,Línea 3,0
2013-09-24,Tarjetas,Línea 4,0
2013-09-24,Tarjetas,Línea 5,0
2013-09-24,Tarjetas,Línea 6,0
2013-09-24,Tarjetas,Línea 7,0
2013-09-24,Tarjetas,Línea 8,0
2013-09-24,Tarjetas,Línea 9,0
2013-09-24,Tarjetas,Línea A,0
2013-09-24,Tarjetas,Línea B,0
2013-09-24,Tarjetas,Línea 12,39800
2013-09-25,Boletos,Línea 1,1180365
2013-09-25,Boletos,Línea 2,1108635
2013-09-25,Boletos,Línea 3,1018233
2013-09-25,Boletos,Línea 4,165195
2013-09-25,Boletos,Línea 5,384330
2013-09-25,Boletos,Línea 6,252630
2013-09-25,Boletos,Línea 7,409860
2013-09-25,Boletos,Línea 8,595425
2013-09-25,Boletos,Línea 9,445680
2013-09-25,Boletos,Línea A,484305
2013-09-25,Boletos,Línea B,798090
2013-09-25,Boletos,Línea 12,0
2013-09-25,Recargas,Línea 1,878099
2013-09-25,Recargas,Línea 2,1151315.3
2013-09-25,Recargas,Línea 3,1042107.5
2013-09-25,Recargas,Línea 4,107137.5
2013-09-25,Recargas,Línea 5,235298
2013-09-25,Recargas,Línea 6,204211
2013-09-25,Recargas,Línea 7,486313
2013-09-25,Recargas,Línea 8,516769
2013-09-25,Recargas,Línea 9,454135
2013-09-25,Recargas,Línea A,284427
2013-09-25,Recargas,Línea B,521246.5
2013-09-25,Recargas,Línea 12,1048849.5
2013-09-25,Tarjetas,Línea 1,0
2013-09-25,Tarjetas,Línea 2,0
2013-09-25,Tarjetas,Línea 3,0
2013-09-25,Tarjetas,Línea 4,0
2013-09-25,Tarjetas,Línea 5,0
2013-09-25,Tarjetas,Línea 6,0
2013-09-25,Tarjetas,Línea 7,0
2013-09-25,Tarjetas,Línea 8,0
2013-09-25,Tarjetas,Línea 9,0
2013-09-25,Tarjetas,Línea A,0
2013-09-25,Tarjetas,Línea B,0
2013-09-25,Tarjetas,Línea 12,39390
2013-09-26,Boletos,Línea 1,1129950
2013-09-26,Boletos,Línea 2,1090530
2013-09-26,Boletos,Línea 3,1001145
2013-09-26,Boletos,Línea 4,165885
2013-09-26,Boletos,Línea 5,380370
2013-09-26,Boletos,Línea 6,253755
2013-09-26,Boletos,Línea 7,401670
2013-09-26,Boletos,Línea 8,591675
2013-09-26,Boletos,Línea 9,451530
2013-09-26,Boletos,Línea A,459855
2013-09-26,Boletos,Línea B,792960
2013-09-26,Boletos,Línea 12,0
2013-09-26,Recargas,Línea 1,837363.1
2013-09-26,Recargas,Línea 2,1114601.5
2013-09-26,Recargas,Línea 3,989227.5
2013-09-26,Recargas,Línea 4,113112
2013-09-26,Recargas,Línea 5,227489
2013-09-26,Recargas,Línea 6,202031
2013-09-26,Recargas,Línea 7,492922.5
2013-09-26,Recargas,Línea 8,502679.5
2013-09-26,Recargas,Línea 9,426730.5
2013-09-26,Recargas,Línea A,278204
2013-09-26,Recargas,Línea B,466265
2013-09-26,Recargas,Línea 12,1031898.5
2013-09-26,Tarjetas,Línea 1,0
2013-09-26,Tarjetas,Línea 2,0
2013-09-26,Tarjetas,Línea 3,0
2013-09-26,Tarjetas,Línea 4,0
2013-09-26,Tarjetas,Línea 5,0
2013-09-26,Tarjetas,Línea 6,0
2013-09-26,Tarjetas,Línea 7,0
2013-09-26,Tarjetas,Línea 8,0
2013-09-26,Tarjetas,Línea 9,0
2013-09-26,Tarjetas,Línea A,0
2013-09-26,Tarjetas,Línea B,0
2013-09-26,Tarjetas,Línea 12,35830
2013-09-27,Boletos,Línea 1,1311990
2013-09-27,Boletos,Línea 2,1255305
2013-09-27,Boletos,Línea 3,1111098
2013-09-27,Boletos,Línea 4,182160
2013-09-27,Boletos,Línea 5,425070
2013-09-27,Boletos,Línea 6,280980
2013-09-27,Boletos,Línea 7,444240
2013-09-27,Boletos,Línea 8,669705
2013-09-27,Boletos,Línea 9,487350
2013-09-27,Boletos,Línea A,508620
2013-09-27,Boletos,Línea B,900810
2013-09-27,Boletos,Línea 12,0
2013-09-27,Recargas,Línea 1,988992
2013-09-27,Recargas,Línea 2,1295490
2013-09-27,Recargas,Línea 3,1062002
2013-09-27,Recargas,Línea 4,131683
2013-09-27,Recargas,Línea 5,258885.5
2013-09-27,Recargas,Línea 6,237266
2013-09-27,Recargas,Línea 7,585866.3
2013-09-27,Recargas,Línea 8,614568.3
2013-09-27,Recargas,Línea 9,493552.5
2013-09-27,Recargas,Línea A,299395
2013-09-27,Recargas,Línea B,539550.1
2013-09-27,Recargas,Línea 12,1166482.7
2013-09-27,Tarjetas,Línea 1,0
2013-09-27,Tarjetas,Línea 2,0
2013-09-27,Tarjetas,Línea 3,0
2013-09-27,Tarjetas,Línea 4,0
2013-09-27,Tarjetas,Línea 5,0
2013-09-27,Tarjetas,Línea 6,0
2013-09-27,Tarjetas,Línea 7,0
2013-09-27,Tarjetas,Línea 8,0
2013-09-27,Tarjetas,Línea 9,0
2013-09-27,Tarjetas,Línea A,0
2013-09-27,Tarjetas,Línea B,0
2013-09-27,Tarjetas,Línea 12,42010
2013-09-28,Boletos,Línea 1,1310925
2013-09-28,Boletos,Línea 2,1262016
2013-09-28,Boletos,Línea 3,1013934
2013-09-28,Boletos,Línea 4,159735
2013-09-28,Boletos,Línea 5,380310
2013-09-28,Boletos,Línea 6,207615
2013-09-28,Boletos,Línea 7,377565
2013-09-28,Boletos,Línea 8,631545
2013-09-28,Boletos,Línea 9,443310
2013-09-28,Boletos,Línea A,456300
2013-09-28,Boletos,Línea B,893940
2013-09-28,Boletos,Línea 12,0
2013-09-28,Recargas,Línea 1,848404.8
2013-09-28,Recargas,Línea 2,1130813.3
2013-09-28,Recargas,Línea 3,905215.5
2013-09-28,Recargas,Línea 4,117388
2013-09-28,Recargas,Línea 5,237270.3
2013-09-28,Recargas,Línea 6,167273.5
2013-09-28,Recargas,Línea 7,407164
2013-09-28,Recargas,Línea 8,555656
2013-09-28,Recargas,Línea 9,415448
2013-09-28,Recargas,Línea A,273883
2013-09-28,Recargas,Línea B,544271
2013-09-28,Recargas,Línea 12,943354.5
2013-09-28,Tarjetas,Línea 1,0
2013-09-28,Tarjetas,Línea 2,0
2013-09-28,Tarjetas,Línea 3,0
2013-09-28,Tarjetas,Línea 4,0
2013-09-28,Tarjetas,Línea 5,0
2013-09-28,Tarjetas,Línea 6,0
2013-09-28,Tarjetas,Línea 7,0
2013-09-28,Tarjetas,Línea 8,0
2013-09-28,Tarjetas,Línea 9,0
2013-09-28,Tarjetas,Línea A,0
2013-09-28,Tarjetas,Línea B,0
2013-09-28,Tarjetas,Línea 12,40200
2013-09-29,Boletos,Línea 1,904455
2013-09-29,Boletos,Línea 2,779544
2013-09-29,Boletos,Línea 3,635652
2013-09-29,Boletos,Línea 4,100605
2013-09-29,Boletos,Línea 5,266505
2013-09-29,Boletos,Línea 6,129645
2013-09-29,Boletos,Línea 7,233130
2013-09-29,Boletos,Línea 8,398265
2013-09-29,Boletos,Línea 9,275160
